file_name,file_path,line_number,pattern,line_text,context_before,context_after
postprocess_R1_vs_legacy_reference_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postprocess_R1_vs_legacy_reference_v96z.m,302,G ,"fprintf(fid,'| best feasible cost | %.12g |\n', bestFeasibleCost);"," | fprintf(fid,'| runtime_h | %.12g |\n', runtime_h); | fprintf(fid,'| nSolutions | %d |\n', height(T)); | fprintf(fid,'| nMR_feasible_le_0p1 | %d |\n', nFeasible);","fprintf(fid,'| best feasible CO2 | %.12g |\n', bestFeasibleCO2); |  | fprintf(fid,'\n## Reference values\n\n'); | fprintf(fid,'| case | MR | cost | CO2 |\n');"
postprocess_R1_vs_legacy_reference_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postprocess_R1_vs_legacy_reference_v96z.m,303,G ,"fprintf(fid,'| best feasible CO2 | %.12g |\n', bestFeasibleCO2);","fprintf(fid,'| runtime_h | %.12g |\n', runtime_h); | fprintf(fid,'| nSolutions | %d |\n', height(T)); | fprintf(fid,'| nMR_feasible_le_0p1 | %d |\n', nFeasible); | fprintf(fid,'| best feasible cost | %.12g |\n', bestFeasibleCost);"," | fprintf(fid,'\n## Reference values\n\n'); | fprintf(fid,'| case | MR | cost | CO2 |\n'); | fprintf(fid,'|---|---:|---:|---:|\n');"
postprocess_R1_vs_legacy_reference_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postprocess_R1_vs_legacy_reference_v96z.m,309,G ,"fprintf(fid,'| `%s` | %.12g | %.12g | %.12g |\n', ...","fprintf(fid,'\n## Reference values\n\n'); | fprintf(fid,'| case | MR | cost | CO2 |\n'); | fprintf(fid,'|---|---:|---:|---:|\n'); | for i = 1:height(Treference_compare)","Treference_compare.case(i), ... | Treference_compare.MR(i), ... | Treference_compare.cost_specific_USD_per_kgwater(i), ... | Treference_compare.CO2_specific_kgCO2_per_kgwater(i));"
postprocess_R1_vs_legacy_reference_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postprocess_R1_vs_legacy_reference_v96z.m,321,G ,"fprintf(fid,'| `%s` | %d | %.12g | %.12g | %.12g | %d | %.6g | %.6g | %.12g |\n', ...","fprintf(fid,'| selection | idx | MR | cost | CO2 | MR feasible | cost red vs gasLP %% | CO2 red vs gasLP %% | norm L2 |\n'); | fprintf(fid,'|---|---:|---:|---:|---:|---:|---:|---:|---:|\n'); |  | for i = 1:height(Tselected)","Tselected.selection(i), ... | Tselected.solution_index(i), ... | Tselected.MR(i), ... | Tselected.cost_specific_USD_per_kgwater(i), ..."
postprocess_R1_vs_legacy_reference_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postprocess_R1_vs_legacy_reference_v96z.m,338,G ,"fprintf(fid,'| %d | %.12g | %.12g | %.12g | %.12g | %.12g | %.12g | %.12g | %d | %.6g | %.6g |\n', ...","fprintf(fid,'| idx | m_max | T_min | r_div2 | t_rec_ini | MR | cost | CO2 | MR<=0.1 | cost red %% | CO2 red %% |\n'); | fprintf(fid,'|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|---:|\n'); |  | for i = 1:height(T)","T.solution_index(i), ... | T.m_max(i), ... | T.T_min(i), ... | T.r_div2(i), ..."
postprocess_R1_vs_legacy_reference_v96z.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postprocess_R1_vs_legacy_reference_v96z.m,357,G ,"fprintf(fid,'| `%s` | %d | %.12g | %.12g | %.12g | %d |\n', ...","fprintf(fid,'| run | nSolutions | minMR | minCost | minCO2 | nMR<=0.1 |\n'); | fprintf(fid,'|---|---:|---:|---:|---:|---:|\n'); |  | for i = 1:height(Tall_summary)","Tall_summary.run_id(i), ... | Tall_summary.nSolutions(i), ... | Tall_summary.minMR(i), ... | Tall_summary.minCost(i), ..."
postprocess_seed_replications_v96z_minrep_post.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postprocess_seed_replications_v96z_minrep_post.m,6,G ,"%   Postprocesar las tres réplicas seed-controlled del AG triobjetivo.","% POSTPROCESS_SEED_REPLICATIONS_v96z_minrep_post | % 9.6z-minrep-post — POSTPROCESS-SEED-REPLICATIONS-001 | % | % Objetivo:","% | % Este script: | %   - NO ejecuta GA. | %   - NO llama modelo."
postprocess_seed_replications_v96z_minrep_post.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postprocess_seed_replications_v96z_minrep_post.m,70,G ,"RepSummary.exitflag = NaN(nRep,1);","RepSummary.run_status = strings(nRep,1); | RepSummary.diagnosis = strings(nRep,1); | RepSummary.runtime_h_runner = NaN(nRep,1); | RepSummary.runtime_h_formal = NaN(nRep,1);","RepSummary.nSolutions = NaN(nRep,1); | RepSummary.nFiniteRows = NaN(nRep,1); | RepSummary.nPenaltyRows = NaN(nRep,1); | RepSummary.minMR = NaN(nRep,1);"
postprocess_seed_replications_v96z_minrep_post.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postprocess_seed_replications_v96z_minrep_post.m,273,G ,"C.evidence(9) = 'Replicate fronts are identical at rounded numerical comparison; base runner likely resets RNG internally.';","C.pass(9) = at_least_some_variation; | if at_least_some_variation | C.evidence(9) = 'Replicate fronts differ at rounded numerical comparison.'; | else","end |  | % --------------------------------------------------------------------- | % Dictamen"
postprocess_seed_replications_v96z_minrep_post.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postprocess_seed_replications_v96z_minrep_post.m,355,G ,"checks{end+1,1} = check_row(""POST08"",""Independence warning assessed"",true,sprintf(""at_least_some_variation=%d"",at_least_some_variation));","checks{end+1,1} = check_row(""POST04"",""All replicates OK"",nOK==3,sprintf(""OK=%d/3"",nOK)); | checks{end+1,1} = check_row(""POST05"",""All finite fronts"",all(RepSummary.nFiniteRows>0),sprintf(""minFinite=%g"",min(RepSummary.nFiniteRows))); | checks{end+1,1} = check_row(""POST06"",""At least 2 H2-like"",nH2like>=2,sprintf(""H2_like=%d/3"",nH2like)); | checks{end+1,1} = check_row(""POST07"",""Pairwise comparison created"",height(Pairwise)==3,sprintf(""pairs=%d"",height(Pairwise)));","checks{end+1,1} = check_row(""POST09"",""Report created"",isfile(reportMd),string(reportMd)); | checks{end+1,1} = check_row(""POST10"",""Article text created"",isfile(articleTextMd),string(articleTextMd)); | checks{end+1,1} = check_row(""POST11"",""No GA executed"",true,""No gamultiobj call.""); | checks{end+1,1} = check_row(""POST12"",""No model executed"",true,""No objective/model call."");"
postprocess_seed_replications_v96z_minrep_post_BACKUP_BEFORE_FIX1_20260630_110738.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postprocess_seed_replications_v96z_minrep_post_BACKUP_BEFORE_FIX1_20260630_110738.m,6,G ,"%   Postprocesar las tres réplicas seed-controlled del AG triobjetivo.","% POSTPROCESS_SEED_REPLICATIONS_v96z_minrep_post | % 9.6z-minrep-post — POSTPROCESS-SEED-REPLICATIONS-001 | % | % Objetivo:","% | % Este script: | %   - NO ejecuta GA. | %   - NO llama modelo."
postprocess_seed_replications_v96z_minrep_post_BACKUP_BEFORE_FIX1_20260630_110738.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postprocess_seed_replications_v96z_minrep_post_BACKUP_BEFORE_FIX1_20260630_110738.m,70,G ,"RepSummary.exitflag = NaN(nRep,1);","RepSummary.run_status = strings(nRep,1); | RepSummary.diagnosis = strings(nRep,1); | RepSummary.runtime_h_runner = NaN(nRep,1); | RepSummary.runtime_h_formal = NaN(nRep,1);","RepSummary.nSolutions = NaN(nRep,1); | RepSummary.nFiniteRows = NaN(nRep,1); | RepSummary.nPenaltyRows = NaN(nRep,1); | RepSummary.minMR = NaN(nRep,1);"
postprocess_seed_replications_v96z_minrep_post_BACKUP_BEFORE_FIX1_20260630_110738.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postprocess_seed_replications_v96z_minrep_post_BACKUP_BEFORE_FIX1_20260630_110738.m,273,G ,"C.evidence(9) = 'Replicate fronts are identical at rounded numerical comparison; base runner likely resets RNG internally.';","C.pass(9) = at_least_some_variation; | if at_least_some_variation | C.evidence(9) = 'Replicate fronts differ at rounded numerical comparison.'; | else","end |  | % --------------------------------------------------------------------- | % Dictamen"
postprocess_seed_replications_v96z_minrep_post_BACKUP_BEFORE_FIX1_20260630_110738.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postprocess_seed_replications_v96z_minrep_post_BACKUP_BEFORE_FIX1_20260630_110738.m,355,G ,"checks{end+1,1} = check_row(""POST08"",""Independence warning assessed"",true,sprintf(""at_least_some_variation=%d"",at_least_some_variation));","checks{end+1,1} = check_row(""POST04"",""All replicates OK"",nOK==3,sprintf(""OK=%d/3"",nOK)); | checks{end+1,1} = check_row(""POST05"",""All finite fronts"",all(RepSummary.nFiniteRows>0),sprintf(""minFinite=%g"",min(RepSummary.nFiniteRows))); | checks{end+1,1} = check_row(""POST06"",""At least 2 H2-like"",nH2like>=2,sprintf(""H2_like=%d/3"",nH2like)); | checks{end+1,1} = check_row(""POST07"",""Pairwise comparison created"",height(Pairwise)==3,sprintf(""pairs=%d"",height(Pairwise)));","checks{end+1,1} = check_row(""POST09"",""Report created"",isfile(reportMd),string(reportMd)); | checks{end+1,1} = check_row(""POST10"",""Article text created"",isfile(articleTextMd),string(articleTextMd)); | checks{end+1,1} = check_row(""POST11"",""No GA executed"",true,""No gamultiobj call.""); | checks{end+1,1} = check_row(""POST12"",""No model executed"",true,""No objective/model call."");"
postprocess_seed_replications_v96z_minrep_post_BACKUP_BEFORE_FIX2_20260630_112211.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postprocess_seed_replications_v96z_minrep_post_BACKUP_BEFORE_FIX2_20260630_112211.m,6,G ,"%   Postprocesar las tres réplicas seed-controlled del AG triobjetivo.","% POSTPROCESS_SEED_REPLICATIONS_v96z_minrep_post | % 9.6z-minrep-post — POSTPROCESS-SEED-REPLICATIONS-001 | % | % Objetivo:","% | % Este script: | %   - NO ejecuta GA. | %   - NO llama modelo."
postprocess_seed_replications_v96z_minrep_post_BACKUP_BEFORE_FIX2_20260630_112211.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postprocess_seed_replications_v96z_minrep_post_BACKUP_BEFORE_FIX2_20260630_112211.m,70,G ,"RepSummary.exitflag = NaN(nRep,1);","RepSummary.run_status = strings(nRep,1); | RepSummary.diagnosis = strings(nRep,1); | RepSummary.runtime_h_runner = NaN(nRep,1); | RepSummary.runtime_h_formal = NaN(nRep,1);","RepSummary.nSolutions = NaN(nRep,1); | RepSummary.nFiniteRows = NaN(nRep,1); | RepSummary.nPenaltyRows = NaN(nRep,1); | RepSummary.minMR = NaN(nRep,1);"
postprocess_seed_replications_v96z_minrep_post_BACKUP_BEFORE_FIX2_20260630_112211.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postprocess_seed_replications_v96z_minrep_post_BACKUP_BEFORE_FIX2_20260630_112211.m,273,G ,"C.evidence(9) = 'Replicate fronts are identical at rounded numerical comparison; base runner likely resets RNG internally.';","C.pass(9) = at_least_some_variation; | if at_least_some_variation | C.evidence(9) = 'Replicate fronts differ at rounded numerical comparison.'; | else","end |  | % --------------------------------------------------------------------- | % Dictamen"
postprocess_seed_replications_v96z_minrep_post_BACKUP_BEFORE_FIX2_20260630_112211.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postprocess_seed_replications_v96z_minrep_post_BACKUP_BEFORE_FIX2_20260630_112211.m,355,G ,"checks{end+1,1} = check_row(""POST08"",""Independence warning assessed"",true,sprintf(""at_least_some_variation=%d"",at_least_some_variation));","checks{end+1,1} = check_row(""POST04"",""All replicates OK"",nOK==3,sprintf(""OK=%d/3"",nOK)); | checks{end+1,1} = check_row(""POST05"",""All finite fronts"",all(RepSummary.nFiniteRows>0),sprintf(""minFinite=%g"",min(RepSummary.nFiniteRows))); | checks{end+1,1} = check_row(""POST06"",""At least 2 H2-like"",nH2like>=2,sprintf(""H2_like=%d/3"",nH2like)); | checks{end+1,1} = check_row(""POST07"",""Pairwise comparison created"",height(Pairwise)==3,sprintf(""pairs=%d"",height(Pairwise)));","checks{end+1,1} = check_row(""POST09"",""Report created"",isfile(reportMd),string(reportMd)); | checks{end+1,1} = check_row(""POST10"",""Article text created"",isfile(articleTextMd),string(articleTextMd)); | checks{end+1,1} = check_row(""POST11"",""No GA executed"",true,""No gamultiobj call.""); | checks{end+1,1} = check_row(""POST12"",""No model executed"",true,""No objective/model call."");"
postprocess_seed_replications_v96z_minrep_post_BACKUP_BEFORE_FIX3_20260630_112617.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postprocess_seed_replications_v96z_minrep_post_BACKUP_BEFORE_FIX3_20260630_112617.m,6,G ,"%   Postprocesar las tres réplicas seed-controlled del AG triobjetivo.","% POSTPROCESS_SEED_REPLICATIONS_v96z_minrep_post | % 9.6z-minrep-post — POSTPROCESS-SEED-REPLICATIONS-001 | % | % Objetivo:","% | % Este script: | %   - NO ejecuta GA. | %   - NO llama modelo."
postprocess_seed_replications_v96z_minrep_post_BACKUP_BEFORE_FIX3_20260630_112617.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postprocess_seed_replications_v96z_minrep_post_BACKUP_BEFORE_FIX3_20260630_112617.m,70,G ,"RepSummary.exitflag = NaN(nRep,1);","RepSummary.run_status = strings(nRep,1); | RepSummary.diagnosis = strings(nRep,1); | RepSummary.runtime_h_runner = NaN(nRep,1); | RepSummary.runtime_h_formal = NaN(nRep,1);","RepSummary.nSolutions = NaN(nRep,1); | RepSummary.nFiniteRows = NaN(nRep,1); | RepSummary.nPenaltyRows = NaN(nRep,1); | RepSummary.minMR = NaN(nRep,1);"
postprocess_seed_replications_v96z_minrep_post_BACKUP_BEFORE_FIX3_20260630_112617.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postprocess_seed_replications_v96z_minrep_post_BACKUP_BEFORE_FIX3_20260630_112617.m,273,G ,"C.evidence(9) = 'Replicate fronts are identical at rounded numerical comparison; base runner likely resets RNG internally.';","C.pass(9) = at_least_some_variation; | if at_least_some_variation | C.evidence(9) = 'Replicate fronts differ at rounded numerical comparison.'; | else","end |  | % --------------------------------------------------------------------- | % Dictamen"
postprocess_seed_replications_v96z_minrep_post_BACKUP_BEFORE_FIX3_20260630_112617.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postprocess_seed_replications_v96z_minrep_post_BACKUP_BEFORE_FIX3_20260630_112617.m,355,G ,"checks{end+1,1} = check_row(""POST08"",""Independence warning assessed"",true,sprintf(""at_least_some_variation=%d"",at_least_some_variation));","checks{end+1,1} = check_row(""POST04"",""All replicates OK"",nOK==3,sprintf(""OK=%d/3"",nOK)); | checks{end+1,1} = check_row(""POST05"",""All finite fronts"",all(RepSummary.nFiniteRows>0),sprintf(""minFinite=%g"",min(RepSummary.nFiniteRows))); | checks{end+1,1} = check_row(""POST06"",""At least 2 H2-like"",nH2like>=2,sprintf(""H2_like=%d/3"",nH2like)); | checks{end+1,1} = check_row(""POST07"",""Pairwise comparison created"",height(Pairwise)==3,sprintf(""pairs=%d"",height(Pairwise)));","checks{end+1,1} = check_row(""POST09"",""Report created"",isfile(reportMd),string(reportMd)); | checks{end+1,1} = check_row(""POST10"",""Article text created"",isfile(articleTextMd),string(articleTextMd)); | checks{end+1,1} = check_row(""POST11"",""No GA executed"",true,""No gamultiobj call.""); | checks{end+1,1} = check_row(""POST12"",""No model executed"",true,""No objective/model call."");"
postrun_mode_comparison_with_guards_v629.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postrun_mode_comparison_with_guards_v629.m,124,Irradiacion,"row.Irradiacion = local_get_numeric(dout, {'outputs.Irradiacion','Irradiacion'});","row.detail_status = local_get_text(dout, {'status'}, 'UNKNOWN'); | row.mode_operation = local_get_text(dout, {'mode_operation'}, char(mode)); |  | row.Q_aux_tot = local_get_numeric(dout, {'outputs.Q_aux_tot','Q_aux_tot'});","row.dry_time = local_get_numeric(dout, {'outputs.dry_time','dry_time'}); | row.M = local_get_numeric(dout, {'outputs.M','M'}); | row.MR = local_get_numeric(dout, {'outputs.MR','MR'}); | "
postrun_mode_comparison_with_guards_v629.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postrun_mode_comparison_with_guards_v629.m,124,irradiacion,"row.Irradiacion = local_get_numeric(dout, {'outputs.Irradiacion','Irradiacion'});","row.detail_status = local_get_text(dout, {'status'}, 'UNKNOWN'); | row.mode_operation = local_get_text(dout, {'mode_operation'}, char(mode)); |  | row.Q_aux_tot = local_get_numeric(dout, {'outputs.Q_aux_tot','Q_aux_tot'});","row.dry_time = local_get_numeric(dout, {'outputs.dry_time','dry_time'}); | row.M = local_get_numeric(dout, {'outputs.M','M'}); | row.MR = local_get_numeric(dout, {'outputs.MR','MR'}); | "
postrun_mode_comparison_with_guards_v629.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postrun_mode_comparison_with_guards_v629.m,124,radiacion,"row.Irradiacion = local_get_numeric(dout, {'outputs.Irradiacion','Irradiacion'});","row.detail_status = local_get_text(dout, {'status'}, 'UNKNOWN'); | row.mode_operation = local_get_text(dout, {'mode_operation'}, char(mode)); |  | row.Q_aux_tot = local_get_numeric(dout, {'outputs.Q_aux_tot','Q_aux_tot'});","row.dry_time = local_get_numeric(dout, {'outputs.dry_time','dry_time'}); | row.M = local_get_numeric(dout, {'outputs.M','M'}); | row.MR = local_get_numeric(dout, {'outputs.MR','MR'}); | "
postrun_mode_comparison_with_guards_v629.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postrun_mode_comparison_with_guards_v629.m,134,G ,"row.water_removed_kg = local_get_numeric(dout, {'cost.water_removed_kg'});","row.total_cost_USD = local_get_numeric(dout, {'cost.total_cost_USD'}); | row.electric_energy_kWh = local_get_numeric(dout, {'cost.electric_energy_kWh'}); | row.LPG_energy_MJ = local_get_numeric(dout, {'cost.LPG_energy_MJ'}); | row.solar_energy_MJ = local_get_numeric(dout, {'cost.solar_energy_MJ'});"," | row.irradiance_rule = local_get_text(dout, {'irradiance.rule'}, ''); | row.auxiliary_rule = local_get_text(dout, {'auxiliary.rule'}, ''); | "
postrun_mode_comparison_with_guards_v629.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postrun_mode_comparison_with_guards_v629.m,136,irradiance,"row.irradiance_rule = local_get_text(dout, {'irradiance.rule'}, '');","row.LPG_energy_MJ = local_get_numeric(dout, {'cost.LPG_energy_MJ'}); | row.solar_energy_MJ = local_get_numeric(dout, {'cost.solar_energy_MJ'}); | row.water_removed_kg = local_get_numeric(dout, {'cost.water_removed_kg'}); | ","row.auxiliary_rule = local_get_text(dout, {'auxiliary.rule'}, ''); |  | % La objective v628b clonada puede no propagar irr_diag completo. | % Por eso usamos estado/costo/f como fuente de clasificación."
postrun_mode_comparison_with_guards_v629.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postrun_mode_comparison_with_guards_v629.m,139,G ,"% La objective v628b clonada puede no propagar irr_diag completo."," | row.irradiance_rule = local_get_text(dout, {'irradiance.rule'}, ''); | row.auxiliary_rule = local_get_text(dout, {'auxiliary.rule'}, ''); | ","% Por eso usamos estado/costo/f como fuente de clasificación. | if row.MR_objective >= 1000 || row.cost_objective >= 1e6 || strcmp(string(row.detail_status),""INVALID_COST"") | row.validity = ""INVALID""; | row.invalid_reason = ""NONPHYSICAL_OR_INVALID_COST_TRAJECTORY"";"
postrun_mode_comparison_with_guards_v629.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postrun_mode_comparison_with_guards_v629.m,160,Irradiacion,"row.Irradiacion = NaN;","row.detail_status = ""ERROR""; | row.mode_operation = mode; |  | row.Q_aux_tot = NaN;","row.dry_time = NaN; | row.M = NaN; | row.MR = NaN; | "
postrun_mode_comparison_with_guards_v629.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postrun_mode_comparison_with_guards_v629.m,160,irradiacion,"row.Irradiacion = NaN;","row.detail_status = ""ERROR""; | row.mode_operation = mode; |  | row.Q_aux_tot = NaN;","row.dry_time = NaN; | row.M = NaN; | row.MR = NaN; | "
postrun_mode_comparison_with_guards_v629.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postrun_mode_comparison_with_guards_v629.m,160,radiacion,"row.Irradiacion = NaN;","row.detail_status = ""ERROR""; | row.mode_operation = mode; |  | row.Q_aux_tot = NaN;","row.dry_time = NaN; | row.M = NaN; | row.MR = NaN; | "
postrun_mode_comparison_with_guards_v629.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postrun_mode_comparison_with_guards_v629.m,170,G ,"row.water_removed_kg = NaN;","row.total_cost_USD = NaN; | row.electric_energy_kWh = NaN; | row.LPG_energy_MJ = NaN; | row.solar_energy_MJ = NaN;"," | row.irradiance_rule = """"; | row.auxiliary_rule = """"; | "
postrun_mode_comparison_with_guards_v629.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postrun_mode_comparison_with_guards_v629.m,172,irradiance,"row.irradiance_rule = """";","row.LPG_energy_MJ = NaN; | row.solar_energy_MJ = NaN; | row.water_removed_kg = NaN; | ","row.auxiliary_rule = """"; |  | row.validity = ""ERROR""; | row.invalid_reason = ""EVALUATION_ERROR"";"
postrun_mode_comparison_with_guards_v629.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postrun_mode_comparison_with_guards_v629.m,271,Irradiacion,"Treport.Irradiacion = T.Irradiacion;","Treport.validity = T.validity; | Treport.MR = T.MR_objective; | Treport.cost_USD_per_kgwater = T.cost_objective; | Treport.Q_aux_tot = T.Q_aux_tot;","Treport.dry_time_h = T.dry_time; | Treport.M_final = T.M; | Treport.invalid_reason = T.invalid_reason; | "
postrun_mode_comparison_with_guards_v629.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postrun_mode_comparison_with_guards_v629.m,271,irradiacion,"Treport.Irradiacion = T.Irradiacion;","Treport.validity = T.validity; | Treport.MR = T.MR_objective; | Treport.cost_USD_per_kgwater = T.cost_objective; | Treport.Q_aux_tot = T.Q_aux_tot;","Treport.dry_time_h = T.dry_time; | Treport.M_final = T.M; | Treport.invalid_reason = T.invalid_reason; | "
postrun_mode_comparison_with_guards_v629.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postrun_mode_comparison_with_guards_v629.m,271,radiacion,"Treport.Irradiacion = T.Irradiacion;","Treport.validity = T.validity; | Treport.MR = T.MR_objective; | Treport.cost_USD_per_kgwater = T.cost_objective; | Treport.Q_aux_tot = T.Q_aux_tot;","Treport.dry_time_h = T.dry_time; | Treport.M_final = T.M; | Treport.invalid_reason = T.invalid_reason; | "
postrun_mode_comparison_with_guards_v629.m,C:\Users\PC\MATLAB Drive\modelo_deshidratador_GA_chile_red_controlado_v1_3_HYBRID_IRR_COMPARE_CONSOLIDADA\02_src_limpio\production\postrun_mode_comparison_with_guards_v629.m,283,G ,"outLog       = fullfile(logsDir,'POSTRUN_MODE_COMPARISON_WITH_GUARDS_v629.txt');","outCsvFull   = fullfile(tablesDir,'POSTRUN_MODE_COMPARISON_WITH_GUARDS_v629_full.csv'); | outCsvReport = fullfile(tablesDir,'POSTRUN_MODE_COMPARISON_WITH_GUARDS_v629_report.csv'); | outMat       = fullfile(matDir,'POSTRUN_MODE_COMPARISON_WITH_GUARDS_v629.mat'); | outMd        = fullfile(logsDir,'POSTRUN_MODE_COMPARISON_WITH_GUARDS_v629.md');"," | writetable(T,outCsvFull); | writetable(Treport,outCsvReport); | "
